Source	Target	Type
114355750	mal	Undirected
114355750	n	Undirected
114560329	d	Undirected
114857164	@unpocodtodo	Undirected
114857164	brasil	Undirected
114857164	etc.etc	Undirected
114857164	gobiernos	Undirected
114857164	hay	Undirected
114857164	inmorales	Undirected
114857164	interpretes	Undirected
114857164	rabo	Undirected
1151156335	belcebú	Undirected
1151156335	hora	Undirected
1151156335	jajajajaja	Undirected
1151156335	obra	Undirected
1151156335	pura	Undirected
1151156335	🌛	Undirected
115223905	🙈	Undirected
115547201	coma	Undirected
115547201	hpta	Undirected
115547201	mal	Undirected
115547201	mierda	Undirected
115547201	sabroso	Undirected
115777350	william	Undirected
115777350	🎉	Undirected
115777350	😄	Undirected
115995214	🎶	Undirected
116363490	>	Undirected
116363490	moderate	Undirected
1164535572	always	Undirected
1164535572	in	Undirected
1164535572	loco	Undirected
1164535572	mind	Undirected
1164535572	my	Undirected
1166901684	birthday	Undirected
1166901684	happy	Undirected
1166901684	norte	Undirected
1166901684	💘	Undirected
1166901684	😍	Undirected
1167291733	despiertos	Undirected
1167291733	día	Undirected
1167291733	esperado	Undirected
1167291733	quedarnos	Undirected
116894531	achinado	Undirected
116894531	nivel	Undirected
116894531	sueño	Undirected
116894531	to	Undirected
1170037040	hermoso	Undirected
1170037040	vida	Undirected
1170037040	💕	Undirected
117154397	#colombia	Undirected
117154397	#sbsov	Undirected
117154397	@bolivarsymphony	Undirected
117154397	@cmilanoticia	Undirected
117154397	@elsistema	Undirected
117154397	@gustavodudamel	Undirected
117154397	@teatromayor	Undirected
117154397	@yujawang	Undirected
117154397	vía	Undirected
1172733126	#amalavida	Undirected
1172733126	#goza	Undirected
1172733126	@bloomersbikini	Undirected
1172733126	legado?él	Undirected
1172733126	pasión	Undirected
117292197	ps	Undirected
1173235664	cuenca	Undirected
1173235664	photo	Undirected
117592799	buena	Undirected
117592799	ciclo	Undirected
117592799	cosas	Undirected
117592799	d	Undirected
117592799	desinterès	Undirected
117592799	estimada	Undirected
117592799	estàs	Undirected
117592799	genial	Undirected
117592799	gracias	Undirected
117592799	ideas	Undirected
117592799	increíble	Undirected
117592799	jesús	Undirected
117592799	logística	Undirected
117592799	oportunidades	Undirected
117592799	personas	Undirected
117592799	polìtica	Undirected
117592799	pragmatismo	Undirected
117592799	siguiente	Undirected
1177121946	desnudos	Undirected
1177121946	puro	Undirected
1177121946	sola	Undirected
1177324422	😍	Undirected
1177324422	🙋	Undirected
1180020318	#abrazaunuribista	Undirected
1180020318	#aotronivel	Undirected
1180020318	#buenviernes	Undirected
1180020318	#dontettogiracolombia	Undirected
1180020318	#envacacionesyosiempre	Undirected
1180020318	#sabadodeganarseguidores	Undirected
1180020318	2016/6/24	Undirected
1180020318	kanye	Undirected
1180020318	posición	Undirected
1180020318	tt	Undirected
1180020318	valencia	Undirected
118093894	gravedad	Undirected
118093894	locura	Undirected
11811092	@episcopadocol	Undirected
11811092	@frojasmos	Undirected
11811092	@karlaarcila	Undirected
11811092	@mrmittens	Undirected
11811092	@natybull	Undirected
11811092	@radiovaticanaes	Undirected
11811092	@tradingcol	Undirected
11811092	@vaticanes	Undirected
11811092	@wradiocolombia	Undirected
11811092	argumentos	Undirected
11811092	colombianos	Undirected
11811092	contraparte	Undirected
11811092	dificil	Undirected
11811092	farc	Undirected
11811092	firma	Undirected
11811092	firmas	Undirected
11811092	gobierno	Undirected
11811092	húmedos	Undirected
11811092	justicia	Undirected
11811092	p	Undirected
11811092	patria	Undirected
11811092	posicisión	Undirected
11811092	saludos	Undirected
11811092	solo	Undirected
11811092	sueños	Undirected
11811092	tamales	Undirected
11811092	vs	Undirected
11811092	ñoños	Undirected
118197298	@hellenbrm	Undirected
118197298	confirmelo	Undirected
118197298	coño	Undirected
118197298	jajajajsj	Undirected
118197298	mierda	Undirected
118197298	primero	Undirected
1182074978	#boicotaldineroelectronico	Undirected
1182074978	#cogep	Undirected
1182074978	#funkafest	Undirected
1182074978	#gyexit	Undirected
1182074978	#mebeforeyou	Undirected
1182074978	#trndnl	Undirected
1182074978	#yoantesdeti	Undirected
1182074978	''	Undirected
1182074978	2016/6/25	Undirected
1182074978	android	Undirected
1182074978	brexit	Undirected
1182074978	cameron	Undirected
1182074978	cuentas	Undirected
1182074978	david	Undirected
1182074978	deportivo	Undirected
1182074978	ect	Undirected
1182074978	ecuador	Undirected
1182074978	farc	Undirected
1182074978	for	Undirected
1182074978	freddy	Undirected
1182074978	gabriel	Undirected
1182074978	grabaciones	Undirected
1182074978	hashtag	Undirected
1182074978	horas	Undirected
1182074978	largo	Undirected
1182074978	lugar	Undirected
1182074978	marques	Undirected
1182074978	mayor	Undirected
1182074978	mayorga	Undirected
1182074978	mención	Undirected
1182074978	número	Undirected
1182074978	personas	Undirected
1182074978	posición	Undirected
1182074978	promedio	Undirected
1182074978	quito	Undirected
1182074978	reino	Undirected
1182074978	rts	Undirected
1182074978	sixto	Undirected
1182074978	tendencia	Undirected
1182074978	tendencias	Undirected
1182074978	tl	Undirected
1182074978	top20	Undirected
1182074978	tt	Undirected
1182074978	tuits	Undirected
1182074978	tweetdeck	Undirected
1182074978	unido	Undirected
1182074978	vizuete	Undirected
1182486763	@paisavlogs	Undirected
1182486763	dios	Undirected
1185748572	#trndnl	Undirected
1185748572	caracas	Undirected
1185748572	carrera	Undirected
1185748572	corta	Undirected
1185748572	hashtags	Undirected
1185748572	horas	Undirected
1185748572	michael	Undirected
1185748572	tendencia	Undirected
1185748572	tendencias	Undirected
1185778536	#spamdeojos	Undirected
1185778536	posición	Undirected
1185778536	top20	Undirected
118692100	photo	Undirected
118901460	???	Undirected
118901460	@otramonja	Undirected
118901460	al	Undirected
118901460	arepa	Undirected
118901460	canserbero	Undirected
118901460	carinoso	Undirected
118901460	comida	Undirected
118901460	despues	Undirected
118901460	dm	Undirected
118901460	efraín	Undirected
118901460	fierro	Undirected
118901460	fundido	Undirected
118901460	gente	Undirected
118901460	gregor	Undirected
118901460	hare	Undirected
118901460	hora	Undirected
118901460	ladillado	Undirected
118901460	llanera	Undirected
118901460	macho	Undirected
118901460	maelo	Undirected
118901460	mala	Undirected
118901460	maricoteo	Undirected
118901460	musiquita	Undirected
118901460	pablo	Undirected
118901460	primero	Undirected
118901460	puro	Undirected
118901460	r	Undirected
118901460	remix	Undirected
118901460	ruiz	Undirected
118901460	rumba	Undirected
118901460	salto	Undirected
118901460	ta	Undirected
118901460	triste	Undirected
118901460	v	Undirected
118901460	vecino	Undirected
1190763624	al	Undirected
1190763624	día	Undirected
1190763624	lado	Undirected
1190763624	perfecto	Undirected
1190763624	persona	Undirected
119137079	is	Undirected
119137079	this	Undirected
1191640399	día	Undirected
1193900684	coño	Undirected
1195614883	@yaph	Undirected
1195614883	abuelo	Undirected
1195614883	andas	Undirected
1195614883	bonitos	Undirected
1195614883	coma	Undirected
1195614883	cosas	Undirected
1195614883	despierto	Undirected
1195614883	días	Undirected
1195614883	feliz	Undirected
1195614883	francés	Undirected
1195614883	nada	Undirected
1195614883	recuerdos	Undirected
1195614883	solo	Undirected
1195614883	yay	Undirected
1195996399	a	Undirected
1195996399	clarin	Undirected
1195996399	cumana	Undirected
1195996399	martinez	Undirected
119942322	ame	Undirected
119942322	besito	Undirected
119942322	canciones	Undirected
119942322	comooo	Undirected
119942322	depres	Undirected
119942322	dormir	Undirected
119942322	infinito	Undirected
119942322	jajajjaja	Undirected
119942322	jakdlaga	Undirected
119942322	solo	Undirected
119942322	vecis	Undirected
11am	336231847	Undirected
120344189	humboldt	Undirected
1205755550	@pennythehomie	Undirected
1205755550	bags	Undirected
1205755550	like	Undirected
1205755550	literally	Undirected
1205755550	the	Undirected
1205755550	they	Undirected
1205755550	took	Undirected
1205755550	we	Undirected
1205755550	you	Undirected
1205755550	💔	Undirected
1205755550	😭	Undirected
1205755550	🙄	Undirected
1206490566	merengue	Undirected
1206490566	rincón	Undirected
1206490566	ósea	Undirected
1206490566	🎶	Undirected
1206490566	💕	Undirected
120667869	🎉	Undirected
1207759034	cameron	Undirected
1207759034	david	Undirected
1207759034	mayor	Undirected
1207759034	top20	Undirected
1207782566	#buenviernes	Undirected
1207782566	#trndnl	Undirected
1207782566	batalla	Undirected
1207782566	hernández	Undirected
1207782566	horas	Undirected
1207782566	juan	Undirected
1207782566	san	Undirected
1207782566	socorro	Undirected
1207782566	tendencias	Undirected
1207782566	top20	Undirected
1207782566	valencia	Undirected
1207806781	#granremate	Undirected
1207806781	#trndnl	Undirected
1207806781	1dstaywithus	Undirected
1207806781	barquisimeto	Undirected
1207806781	delcy	Undirected
1207806781	hashtag	Undirected
1207806781	horas	Undirected
1207806781	lugar	Undirected
1207806781	posición	Undirected
1207806781	reino	Undirected
1207806781	rodríguez	Undirected
1207806781	tendencia	Undirected
1207806781	tendencias	Undirected
1207806781	top20	Undirected
1207806781	unido	Undirected
120798174	bicho	Undirected
120798174	pantalla	Undirected
120828987	amistad	Undirected
120828987	asi	Undirected
120828987	escucharte	Undirected
120828987	excusas	Undirected
120828987	hacerte	Undirected
120828987	hijueputa	Undirected
120828987	tiempo	Undirected
120828987	😍	Undirected
120853774	clases	Undirected
120853774	fiestas	Undirected
120853774	pueblo	Undirected
120853774	semana	Undirected
120853774	última	Undirected
1210305776	#curti	Undirected
1210305776	depresión	Undirected
1210305776	problemas	Undirected
1217543922	@activocabimas31	Undirected
1217543922	cogio	Undirected
1217543922	leeeeento	Undirected
1218805825	agonizando	Undirected
1218805825	agotas	Undirected
1218805825	ahora	Undirected
1218805825	ajajajajaj	Undirected
1218805825	ajajajajajaaja	Undirected
1218805825	algo	Undirected
1218805825	altos	Undirected
1218805825	amor	Undirected
1218805825	and	Undirected
1218805825	asi	Undirected
1218805825	aya	Undirected
1218805825	buenas	Undirected
1218805825	calle	Undirected
1218805825	cansada	Undirected
1218805825	cante	Undirected
1218805825	cerveza	Undirected
1218805825	champions	Undirected
1218805825	chulo	Undirected
1218805825	claro	Undirected
1218805825	cocoro	Undirected
1218805825	corazón	Undirected
1218805825	cosa	Undirected
1218805825	cuatro	Undirected
1218805825	culpa	Undirected
1218805825	cumbias	Undirected
1218805825	damas	Undirected
1218805825	dejado	Undirected
1218805825	dejaste	Undirected
1218805825	descaso	Undirected
1218805825	dia	Undirected
1218805825	dias	Undirected
1218805825	entendí	Undirected
1218805825	esperando	Undirected
1218805825	esta	Undirected
1218805825	estar	Undirected
1218805825	estas	Undirected
1218805825	esten	Undirected
1218805825	foto	Undirected
1218805825	gratis	Undirected
1218805825	hago	Undirected
1218805825	hallas	Undirected
1218805825	hay	Undirected
1218805825	hojas	Undirected
1218805825	hoy	Undirected
1218805825	ignorado	Undirected
1218805825	ilusión	Undirected
1218805825	jajaja	Undirected
1218805825	justo	Undirected
1218805825	le	Undirected
1218805825	levante	Undirected
1218805825	liga	Undirected
1218805825	llegada	Undirected
1218805825	llegara	Undirected
1218805825	llorar	Undirected
1218805825	loco	Undirected
1218805825	mama	Undirected
1218805825	manos	Undirected
1218805825	marika	Undirected
1218805825	mg	Undirected
1218805825	mi	Undirected
1218805825	mierda	Undirected
1218805825	min	Undirected
1218805825	mitad	Undirected
1218805825	morfar	Undirected
1218805825	mírame	Undirected
1218805825	nooo	Undirected
1218805825	nublando	Undirected
1218805825	oiga	Undirected
1218805825	ospina	Undirected
1218805825	pa	Undirected
1218805825	par	Undirected
1218805825	percibir	Undirected
1218805825	perdona	Undirected
1218805825	por	Undirected
1218805825	porro	Undirected
1218805825	pues	Undirected
1218805825	razón	Undirected
1218805825	re	Undirected
1218805825	recuerdos	Undirected
1218805825	relajemonos	Undirected
1218805825	semana	Undirected
1218805825	severo	Undirected
1218805825	solo	Undirected
1218805825	tanta	Undirected
1218805825	taxista	Undirected
1218805825	te	Undirected
1218805825	tema	Undirected
1218805825	temas	Undirected
1218805825	ti	Undirected
1218805825	tia	Undirected
1218805825	tiempo	Undirected
1218805825	tranquilo	Undirected
1218805825	tu	Undirected
1218805825	uno	Undirected
1218805825	va	Undirected
1218805825	van	Undirected
1218805825	vas	Undirected
1218805825	ves	Undirected
1218805825	vuelva	Undirected
1218805825	árbol	Undirected
1218805825	🎶	Undirected
1218805825	😍	Undirected
122152498	#imsomnio	Undirected
122152498	cuenca	Undirected
122152498	mañana	Undirected
122152498	ricaurte	Undirected
122152498	😢	Undirected
122152498	😳	Undirected
1221784434	🎶	Undirected
122529437	bebé	Undirected
122529437	teletransportarme	Undirected
122598409	paleta	Undirected
1228011890	cuenta	Undirected
1228929266	farc	Undirected
123020762	déficit	Undirected
123020762	hombre	Undirected
123020762	ideas	Undirected
123020762	kanye	Undirected
123020762	patético	Undirected
123020762	rebuscado	Undirected
123020762	severo	Undirected
123020762	trastorno	Undirected
123020762	west	Undirected
1232151120	🍻	Undirected
1232151120	🎉	Undirected
1232362165	angelitos	Undirected
1232362165	ausencias	Undirected
1232362165	demonios	Undirected
1232362165	dientes	Undirected
1232362165	día	Undirected
1232362165	reza	Undirected
1232362165	rezo	Undirected
1232362165	sentido	Undirected
1232362165	tapete	Undirected
1232362165	🎶	Undirected
1232362165	👵	Undirected
123376480	buena	Undirected
123376480	conocido	Undirected
123376480	cosas	Undirected
123376480	feliz	Undirected
123376480	gente	Undirected
123376480	lindas	Undirected
123376480	motivándome	Undirected
123376480	positiva	Undirected
123376480	soy	Undirected
123422195	#gyexit	Undirected
123422195	@mariapunales	Undirected
123422195	autógrafo	Undirected
123422195	d	Undirected
123422195	emojis	Undirected
123422195	facebook	Undirected
123422195	foto	Undirected
123422195	jesus	Undirected
123422195	sharon	Undirected
123422195	solo	Undirected
123422195	unidos	Undirected
123xnana	185466054	Undirected
123xnana	556509016	Undirected
123youyube	1924177310	Undirected
124113068	#elfracasodecapriles	Undirected
124113068	al	Undirected
124113068	allup	Undirected
124113068	capriles	Undirected
124113068	húmedos	Undirected
124113068	mendoza	Undirected
124113068	rojitos	Undirected
124113068	semana	Undirected
124113068	sueños	Undirected
124113068	vez	Undirected
1241583210	entendíiiiiiiiiii	Undirected
1241583210	entiendí	Undirected
1241583210	q	Undirected
1241583210	yolo	Undirected
1242065881	dañoo	Undirected
1242065881	feo	Undirected
1242065881	muuy	Undirected
1242065881	querernos	Undirected
1242065881	🎵	Undirected
1242065881	😖	Undirected
124623081	😂	Undirected
124623081	😊	Undirected
1246335835	ajá	Undirected
1246335835	cosa	Undirected
1246335835	escribieras	Undirected
1246335835	ganarse	Undirected
1246335835	hambre	Undirected
1246335835	hora	Undirected
1246335835	internet	Undirected
1246335835	level	Undirected
1246335835	mundo	Undirected
1246335835	noche	Undirected
1246335835	ole	Undirected
1246335835	oleee	Undirected
1246335835	papita	Undirected
1246335835	perdomo	Undirected
1246335835	rápido	Undirected
1246335835	solo	Undirected
1246335835	tamaño	Undirected
1246335835	vestido	Undirected
